section,st_pos,mid_pos,w_count,date,century,25-y,Name
3558,1038495,1038583.0,176,229,200,250,أبو علي الهلالي النيسابوري 
3559,1038671,1038733.5,125,271,200,275,أبو عبد الله الأموي الأسواني 
3560,1038796,1038899.5,207,142,100,150,محمد بن معاوية الكلاعي 
3561,1039003,1039037.0,68,190,100,200,محمد بن معاوية بن جعفر المعافري 
3564,1039371,1039474.0,206,544,500,550,محمد بن معصوم التنيسي 
3565,1039577,1039603.0,52,422,400,425,ابن معقل البغدادي 
3566,1039629,1039650.0,42,204,200,225,محمد بن معمر الجوهري 
3568,1039792,1039825.5,67,150,100,150,أبو روح المدني مؤذن برقة 
3569,1039859,1040040.0,362,371,300,375,أبو عبد الله ابن مفرج القبشي 
3570,1040221,1040275.0,108,538,500,550,محمد بن مفرج المقدسي 
3571,1040329,1040411.0,164,494,400,500,ابن الربوبلة البطليوسي المقرئ 
3577,1040966,1040995.5,59,568,500,575,أبو منصور الكرماني 
3581,1041859,1042006.0,294,369,300,375,أبو الحسين ابن رجاء العدل 
3584,1042376,1042390.5,29,311,300,325,محمد بن مكي الخولاني 
3585,1042405,1042425.5,41,617,600,625,ابن النفيس 
3586,1042446,1042483.5,75,648,600,650,محمد بن مكي النحوي 
3587,1042521,1042563.0,84,633,600,650,محمد بن مكي المازني 
3588,1042605,1042641.0,72,660,600,675,صدر الدين القمولي 
3590,1042747,1042762.0,30,367,300,375,محمد بن من الله 
3591,1042777,1042858.5,163,303,300,325,أبو عبد الرحمن شكر السلمي 
3594,1043098,1043136.5,77,620,600,625,محمد بن منصور الوراق 
3595,1043175,1043262.5,175,664,600,675,محمد بن منصور الحضرمي الصقلي 
3596,1043350,1043383.0,66,600,600,625,محمد بن منصور الطبري 
3597,1043416,1043447.5,63,400,400,425,ابن جيكان التستري 
3598,1043479,1043503.0,48,620,600,625,محمد بن منصور التجيبي الإسكندري 
3599,1043527,1043559.0,64,673,600,675,محمد بن منصور ابن عروس الأنصاري 
3603,1043955,1043995.0,80,438,400,450,أبو النجيب المراغي 
3605,1044068,1044118.5,101,700,700,725,محمد بن منصور الحاضري المقرئ 
3607,1044225,1044238.5,27,326,300,350,محمد بن منصور البغدادي 
3609,1044315,1044342.0,54,637,600,650,الفصيح ابن البطريق 
3611,1044403,1044438.0,70,329,300,350,محمد بن منير القرشي 
3613,1044517,1044560.5,87,509,500,525,أبو عبد الله ابن مهدي الصنهاجي 
3614,1044604,1044629.5,51,236,200,250,محمد بن مهدي الإخميمي 
3615,1044655,1044667.5,25,263,200,275,محمد بن مهدي أبو جعفر المصري، العطار 
3617,1044726,1044755.5,59,664,600,675,ابن خطيب حلب 
3621,1044953,1044960.5,15,650,600,650,أبو عبد ms3094 الله ابن مهنا الدمشقي 
3622,1044968,1045104.0,272,581,500,600,ابن طلائع الطاهري 
3623,1045240,1045276.0,72,685,600,700,ابن سوار البوصيري الخطيب 
3624,1045312,1045326.0,28,362,300,375,أبو عمر ابن فضالة 
3625,1045340,1045369.0,58,654,600,675,محمد بن موسى المقرئ 
3626,1045398,1045449.5,103,374,300,375,محمد بن موسى النقاش البصري 
3627,1045501,1045545.5,89,363,300,375,أبو العباس السمسار الحافظ 
3629,1045624,1045639.5,31,312,300,325,ابن زرقون الجيزي 
3631,1045703,1045725.0,44,259,200,275,محمد بن موسى بن شاكر المنجم 
3632,1045747,1045776.0,58,297,200,300,ابن عاصم البلقيني الطحان 
3633,1045805,1045837.5,65,633,600,650,أبو عبد الله القصري المالكي 
3637,1047814,1047836.5,45,351,300,375,أبو بكر البرقي النحوي 
3638,1047859,1047879.5,41,526,500,550,أبو البركات الطراق القارئ 
3639,1047900,1047922.0,44,663,600,675,شمس الدين المنبجي 
3640,1047944,1047990.0,92,640,600,650,أبو عبد الله الوبري المقرئ 
3641,1048036,1048061.0,50,682,600,700,أبو عبد الله الكلثمي 
3646,1048717,1048745.0,56,256,200,275,أبو عامر ابن نجيح 
3653,1050194,1050217.0,46,485,400,500,الفقيه النحاس إمام جامع عمرو 
3654,1050240,1050291.5,103,305,300,325,أبو بكر الخواص 
3656,1050406,1050438.5,65,295,200,300,أبو جعفر ميموس الشاشي 
3657,1050471,1050494.0,46,649,600,650,عز القضاة الدماميني 
3661,1051010,1051036.0,52,260,200,275,محمد بن نصر الجهني السرقسطي 
3662,1051062,1051092.5,61,280,200,300,محمد بن نصر الكاتب 
3666,1051856,1051942.5,173,793,700,800,الركراكي المغربي شمس الدين 
3670,1052282,1052341.5,119,355,300,375,محمد ms3115 بن نظيف بن عبد الله البزاز القيرواني 
3672,1053696,1053743.5,95,353,300,375,أبو بكر ابن نصير إمام جامع صور 
3674,1053938,1053993.5,111,321,300,325,أبو الحسن ابن نوح الجنديسابوري 
3675,1054049,1054076.5,55,160,100,175,محمد بن النيل الفهري الرقي 
3677,1054233,1054276.5,87,320,300,325,محمد بن هارون العباسي صاحب الصلاة 
3678,1054320,1054338.5,37,287,200,300,أبو عبد الله ابن هارون المؤدب 
3679,1054357,1054413.0,112,297,200,300,أبو بكر ابن البرقي 
3680,1054469,1054487.5,37,319,300,325,أبو الطاهر العدوي 
3682,1054686,1054719.0,66,306,300,325,أبو هارون العتقي الأندلسي 
3683,1054752,1054772.0,40,324,300,325,أبو جعفر مماس 
3684,1054792,1054839.5,95,300,300,325,أبو الحسن ابن مجمع المصيصي 
3685,1054887,1054913.5,53,307,300,325,محمد بن هارون الروياني 
3686,1054940,1054967.5,55,650,600,650,محيي الدين ابن هارون السلاوي 
3687,1054995,1055008.0,26,358,300,375,محمد بن هارون الشاعر 
3688,1055021,1055039.5,37,370,300,375,أبو الحسن محمد بن هاشم المصري 
3692,1062211,1062238.0,54,174,100,175,أبو بكر الدندري الشافعي 
3694,1062480,1062589.5,219,626,600,650,الفخر النعماني الخياط 
3696,1062946,1062976.0,60,769,700,775,ابن الشجاع التركستاني 
3697,1063006,1063023.5,35,717,700,725,شرف الدين الإخميمي 
3698,1063041,1063064.0,46,570,500,575,ابن عرس 
3700,1063114,1063140.0,52,674,600,675,المخلص أبو الفتح ابن عوف 
3702,1063239,1063570.0,662,531,500,550,القاضي ابن ميسر القيسراني 
3704,1063973,1064029.5,113,251,200,275,محمد بن هشام السدوسي 
3706,1064166,1064205.0,78,482,400,500,أبو بكر الشيبي الأسواني 
3707,1064244,1064280.0,72,264,200,275,أبو الفضل ابن هلال الطائي 
3708,1064316,1064355.0,78,549,500,550,أبو المعالي الأثاربي 
3709,1064394,1064462.0,136,278,200,300,أبو الأحوص البغدادي قاضي عكبرا 
3710,1064530,1064560.0,60,645,600,650,أبو الفضل ابن وجيه الكاتب 
3711,1064590,1064621.5,63,272,200,275,أبو جعفر ابن زنجويه البغدادي 
3712,1064653,1064713.5,121,250,200,250,أبو عبد الله السلمي الزاهد 
3715,1065007,1065028.0,42,570,500,575,محمد بن وضاح اللخمي، أبو القاسم 
3716,1065049,1065068.5,39,293,200,300,ابن وفاء التجيبي 
3717,1065088,1065109.0,42,689,600,700,ابن عبد السيد المراغي 
3719,1065189,1065216.5,55,207,200,225,أبو الحسن العقيلي 
3721,1067121,1067178.5,115,309,300,325,محمد بن وليد القرطبي 
3722,1067236,1067342.5,213,294,200,300,أبو الحسين ابن ولاد النحوي 
3723,1067449,1067484.5,71,640,600,650,محمد بن وهب السبتي 
3724,1067520,1067568.0,96,230,200,250,محمد بن وهب الدمشقي المحدث 
3725,1067616,1067667.0,102,270,200,275,أبو عمرو ابن وهب الدمشقي 
3726,1067718,1067733.0,30,318,300,325,أبو بشر محمد بن ياسين البزاز 
3728,1067904,1067947.5,87,640,600,650,أبو سعيد الشلوبين الإشبيلي 
3729,1067991,1068011.0,40,640,600,650,أبو الفضل الشلوبين 
3730,1068031,1068067.0,72,699,600,700,أبو البركات ابن الصواف المالكي 
3733,1068576,1068661.5,171,318,300,325,أبو بكر ابن آدم الفارسي 
3734,1068747,1068784.5,75,202,200,225,أبو مزاحم المحتسب 
3736,1069045,1069119.0,148,625,600,625,أبو أحمد الهلالي العباسي 
3737,1069193,1069215.5,45,292,200,300,أبو بكر ابن بلغارية 
3739,1069445,1069451.0,12,627,600,650,ابن ظافر الطلحي المقرئ 
3740,1069457,1069484.0,54,548,500,550,محمد بن يحيى بن باقي الإسكندري 
3742,1069568,1069600.0,64,246,200,250,محمد بن يحيى بن حسان، أبو عبد الله 
3746,1069894,1069912.0,36,535,500,550,ابن شق لحيه 
3748,1069998,1070018.0,40,345,300,350,أبو بكر الخولاني الزيات 
3749,1070038,1070059.5,43,274,200,275,أبو عبد الله الرقي 
3751,1070148,1070181.5,67,370,300,375,أبو عبد الله ابن خليل القرطبي 
3752,1070215,1070234.5,39,258,200,275,أبو معاوية ابن حرملة التجيبي 
3753,1070254,1070312.5,117,335,300,350,أبو بكر الصولي 
3754,1070371,1070403.5,65,659,600,675,محمد بن يحيى الشروطي الوراق 
3756,1071022,1071049.5,55,803,800,825,المحب ابن الوجدية 
3758,1071151,1071345.5,389,358,300,375,محمد بن يحيى الرباحي القرطبي 
3763,1072206,1072263.5,115,587,500,600,ابن النفري السعدي المالكي 
3764,1072321,1072364.5,87,384,300,400,أبو بكر الدمياطي 
3765,1072408,1072457.5,99,330,300,350,ابن لبابة القرطبي 
3768,1072829,1072865.5,73,634,600,650,محمد بن يحيى بن القائدي الزواوي الرجل الصالح 
3769,1072902,1072909.5,15,218,200,225,أبو عبد الله اليزيدي 
3770,1072917,1072936.5,39,218,200,225,حفيد مالك 
3772,1074343,1074394.0,102,335,300,350,ابن السراج الطالبي 
3773,1074445,1074474.5,59,716,700,725,شمس الدين الحراني 
3775,1074583,1074613.0,60,291,200,300,أبو عبد الله ابن أخضر المصري 
3776,1074643,1074661.0,36,258,200,275,أبو غزية الزهري 
3777,1074679,1074706.0,54,630,600,650,محمد بن يحيى الإسكندري المالكي 
3778,1074733,1074766.0,66,501,500,525,أبو بكر ابن مزاحم الأشبوني المقرئ 
3782,1075839,1075891.0,104,384,300,400,أبو بكر الفهري القرطبي 
3783,1075943,1075963.0,40,240,200,250,محمد بن يحيى بن يحيى بن كثير الليثي 
3784,1075983,1076000.5,35,220,200,225,محمد بن يحيى الأسلمي الإسكندراني 
3785,1076018,1076041.5,47,450,400,450,محمد بن يحيى التنيسي المقرئ، أبو عبد الله 
3786,1076065,1076093.0,56,607,600,625,أبو عبد الله الشقراطسي 
3787,1076121,1076169.0,96,332,300,350,محمد بن يزداد الشهرزوري 
3788,1076217,1076270.0,106,150,100,150,محمد ابن أبي زياد الثقفي 
3789,1076323,1076547.5,449,102,100,125,محمد بن يزيد الأنصاري والي إفريقية 
3790,1076772,1076800.0,56,292,200,300,أبو جعفر محمد بن يزيد الحربي العطار 
3793,1079851,1079869.0,36,244,200,250,محمد بن يزيد التنوخي 
3794,1079887,1079898.0,22,308,300,325,محمد بن يزيد بن كامل العدل 
3797,1080306,1080326.5,41,271,200,275,محمد بن يزيد الفارسي 
3800,1081535,1081612.5,155,697,600,700,ابن الغزولي الكاتب 
3801,1081690,1081719.5,59,711,700,725,أبو المعالي الزين الدلاصي الشافعي 
3804,1082095,1082131.5,73,367,300,375,أبو بكر الصواف 
3805,1082168,1082199.0,62,725,700,725,شمس الدين الفاوي 
3806,1082230,1082236.5,13,631,600,650,مجير الدين ابن قريش الكاتب 
3807,1082243,1082297.0,108,693,600,700,محمد بن يوسف الهسكوري 
3808,1082351,1082426.0,150,422,400,425,أبو عبد الرحمن الأعرج القطان 
3809,1082501,1082535.0,68,399,300,400,أبو الحسن الإخباري الشاعر 
3810,1082569,1082613.0,88,700,700,725,سيف الدين القزويني الحنفي 
3812,1082821,1082889.5,137,600,600,625,ضياء الدين الآملي المقرئ 
3814,1083228,1083246.5,37,640,600,650,ابن زيري البجائي 
3815,1083265,1083288.0,46,590,500,600,أبو عبد الله الحموي الشافعي 
3820,1083827,1083855.0,56,619,600,625,ابن الزيات الإسكندري 
3822,1084030,1084063.5,67,666,600,675,الشرف ابن غنوم 
3824,1084244,1084259.0,30,525,500,525,الكمال التلمساني الكومي 
3825,1084274,1084317.5,87,726,700,750,محمد بن يوسف بن علي الزركشي الشاعر 
3831,1085744,1085803.5,119,390,300,400,أبو زرعة الكشي الجرجاني 
3834,1086013,1086038.5,51,703,700,725,نجم الدين المصري المقرئ 
3835,1086064,1086080.0,32,631,600,650,محمد بن يوسف بن محمد بن أبي المجد الرشيدي المؤذن 
3836,1086096,1086196.5,201,636,600,650,الزكي البرزالي الإشبيلي الحافظ 
3838,1086398,1086415.5,35,574,500,575,ابن عزلون البلنسي 
3839,1086433,1086458.5,51,601,600,625,أبو الفتح العليمي المقرئ 
3840,1086484,1086512.0,56,694,600,700,الأقطع الكردي قاضي غزة 
3843,1086868,1086897.0,58,712,700,725,شرف الدين ابن قرصة الشافعي 
3845,1087089,1087146.5,115,271,200,275,أبو عبد الله القرطبي الأعرج 
3846,1087204,1087210.0,12,623,600,625,محمد بن يوسف البجائي 
3848,1087512,1087538.0,52,729,700,750,ابن البابا الحنفي الناسخ 
3853,1088037,1088048.5,23,250,200,250,محمد بن يونس بن عبد الأعلى 
3854,1088060,1088140.0,160,712,700,725,شرف الدين القدسي 
3856,1088292,1088302.0,20,590,500,600,أبو عبد الله الخياط الإشبيلي، أخو أبي العباس الحرار 
3858,1088406,1088773.0,734,630,600,650,الجلال الساوجي شيخ القلندرية 
3859,1089140,1089168.5,57,695,600,700,جمال الدين الأصفهاني شيخ الشيوخ 
3860,1089197,1089217.5,41,658,600,675,التويزري صاحب ابن سبعين 
3861,1089238,1089258.0,40,650,600,650,الخزرجي الشيخ الصالح 
3862,1089278,1089292.5,29,695,600,700,الخجندي 
3863,1089307,1089327.0,40,469,400,475,كنز الدولة 
3864,1089347,1093679.5,8665,646,600,650,الجمال المهلبي خطيب مكة 
